"draft_year","pick","player","draft_age","draft_age2","pick_group","year_group","draft_team","make_nba","nba_seasons","player_id","season","poss","mp","raptor_offense","raptor_defense","raptor_total","war_total","war_reg_season","war_playoffs"
"2004",19,"Dorell Wright",18.5890410958904,18,"19-30","Pre-Modern","MIA","Yes",11,"wrighdo01",2014,1208,592,2.195451617,1.778509015,3.973960632,2.035799089,2.035799089,0
"2004",19,"Dorell Wright",18.5890410958904,18,"19-30","Pre-Modern","MIA","Yes",11,"wrighdo01",2007,2098,1104,-1.039864514,0.81542617,-0.224438344,1.412789839,1.412789839,0
"2004",19,"Dorell Wright",18.5890410958904,18,"19-30","Pre-Modern","MIA","Yes",11,"wrighdo01",2013,2192,1072,-0.251066488,0.028919716,-0.222146772,1.381942545,1.62388203,-0.241939485
"2004",2,"Emeka Okafor",21.7698630136986,21,"2-5","Pre-Modern","CHA","Yes",10,"okafoem01",2006,4515,2329,-0.858082997,2.651125694,1.793042697,5.357053905,5.357053905,0
"2004",2,"Emeka Okafor",21.7698630136986,21,"2-5","Pre-Modern","CHA","Yes",10,"okafoem01",2009,4625,2370,-2.200255998,0.668012902,-1.532243096,1.464764734,1.464764734,0
"2004",2,"Emeka Okafor",21.7698630136986,21,"2-5","Pre-Modern","CHA","Yes",10,"okafoem01",2007,5258,2718,-2.661586333,0.500783551,-2.160802781,0.814009531,0.814009531,0
"2004",2,"Emeka Okafor",21.7698630136986,21,"2-5","Pre-Modern","CHA","Yes",10,"okafoem01",2005,1720,874,-2.488238691,1.181479623,-1.306759068,0.639953498,0.639953498,0
"2004",2,"Emeka Okafor",21.7698630136986,21,"2-5","Pre-Modern","CHA","Yes",10,"okafoem01",2008,5007,2691,-1.545149037,2.106715115,0.561566078,4.525785173,4.525785173,0
"2004",2,"Emeka Okafor",21.7698630136986,21,"2-5","Pre-Modern","CHA","Yes",10,"okafoem01",2017,785,357,-3.391616975,2.169047438,-1.222569537,0.287244902,0.341273371,-0.054028469
"2004",2,"Emeka Okafor",21.7698630136986,21,"2-5","Pre-Modern","CHA","Yes",10,"okafoem01",2011,1453,781,-1.859154763,0.274789996,-1.584364768,0.463346391,0.463346391,0
"2004",2,"Emeka Okafor",21.7698630136986,21,"2-5","Pre-Modern","CHA","Yes",10,"okafoem01",2010,4613,2475,-1.837692524,3.19937269,1.361680166,5.157500377,5.146852163,0.010648214
"2004",2,"Emeka Okafor",21.7698630136986,21,"2-5","Pre-Modern","CHA","Yes",10,"okafoem01",2012,3987,2052,-3.134491399,2.01463082,-1.119860579,1.693864199,1.693864199,0
"2004",2,"Emeka Okafor",21.7698630136986,21,"2-5","Pre-Modern","CHA","Yes",10,"okafoem01",2004,5057,2600,-2.192729761,-0.048389236,-2.241118997,0.670021303,0.670021303,0
"2004",20,"Jameer Nelson",22.4027397260274,22,"19-30","Pre-Modern","ORL","Yes",14,"nelsoja01",2015,2063,1036,-1.282348525,-3.849241067,-5.131589592,-1.247708555,-1.247708555,0
"2004",20,"Jameer Nelson",22.4027397260274,22,"19-30","Pre-Modern","ORL","Yes",14,"nelsoja01",2005,3320,1784,3.379034624,-0.028011209,3.351023415,5.563543637,5.563543637,0
"2004",20,"Jameer Nelson",22.4027397260274,22,"19-30","Pre-Modern","ORL","Yes",14,"nelsoja01",2014,2826,1407,0.101013202,-1.252401623,-1.151388421,1.146206878,1.146206878,0
"2004",20,"Jameer Nelson",22.4027397260274,22,"19-30","Pre-Modern","ORL","Yes",14,"nelsoja01",2004,3217,1612,0.774164107,-1.208636535,-0.434472428,1.91798027,1.91798027,0
"2004",20,"Jameer Nelson",22.4027397260274,22,"19-30","Pre-Modern","ORL","Yes",14,"nelsoja01",2013,4307,2179,1.217001147,-3.659778129,-2.442776982,0.340098647,0.340098647,0
"2004",20,"Jameer Nelson",22.4027397260274,22,"19-30","Pre-Modern","ORL","Yes",14,"nelsoja01",2006,4648,2460,0.462228991,-1.136662227,-0.674433236,2.621162371,2.444000329,0.177162042
"2004",20,"Jameer Nelson",22.4027397260274,22,"19-30","Pre-Modern","ORL","Yes",14,"nelsoja01",2007,4474,2294,1.062739984,0.193815435,1.256555418,4.733156209,3.763610269,0.96954594
"2004",20,"Jameer Nelson",22.4027397260274,22,"19-30","Pre-Modern","ORL","Yes",14,"nelsoja01",2011,3532,1888,1.61045183,-1.540494005,0.069957825,2.733309061,2.33764482,0.395664241
"2004",20,"Jameer Nelson",22.4027397260274,22,"19-30","Pre-Modern","ORL","Yes",14,"nelsoja01",2012,3841,1977,1.639865299,-0.127694327,1.512170972,4.315813898,4.315813898,0
"2004",20,"Jameer Nelson",22.4027397260274,22,"19-30","Pre-Modern","ORL","Yes",14,"nelsoja01",2008,2715,1399,3.784585571,1.104084221,4.888669792,5.431439632,5.601791028,-0.170351396
"2004",20,"Jameer Nelson",22.4027397260274,22,"19-30","Pre-Modern","ORL","Yes",14,"nelsoja01",2009,4479,2339,1.905744986,-0.154845486,1.750899501,5.501086179,3.308714144,2.192372035
"2004",20,"Jameer Nelson",22.4027397260274,22,"19-30","Pre-Modern","ORL","Yes",14,"nelsoja01",2017,2117,1013,-2.962016027,-2.651121059,-5.613137086,-1.47503144,-1.47503144,0
"2004",20,"Jameer Nelson",22.4027397260274,22,"19-30","Pre-Modern","ORL","Yes",14,"nelsoja01",2016,4234,2045,0.360721021,-2.933580985,-2.572859964,0.183812204,0.183812204,0
"2004",20,"Jameer Nelson",22.4027397260274,22,"19-30","Pre-Modern","ORL","Yes",14,"nelsoja01",2010,4851,2535,1.954430136,-0.31000203,1.644428106,5.731440213,4.9340915,0.797348713
"2004",21,"Pavel Podkolzin",19.4684931506849,19,"19-30","Pre-Modern","DAL","Yes",2,"podkopa01",2005,33,18,-14.0324558,0.731422891,-13.30103291,-0.096464922,-0.096464922,0
"2004",21,"Pavel Podkolzin",19.4684931506849,19,"19-30","Pre-Modern","DAL","Yes",2,"podkopa01",2004,20,10,-11.4168096,-3.341229308,-14.75803891,-0.064553838,-0.064553838,0
"2004",22,"Viktor Khryapa",21.9232876712329,21,"19-30","Pre-Modern","POR","Yes",4,"khryavi01",2004,990,523,-3.776274694,0.165471195,-3.610803499,-0.231700546,-0.231700546,0
"2004",22,"Viktor Khryapa",21.9232876712329,21,"19-30","Pre-Modern","POR","Yes",4,"khryavi01",2007,206,105,-3.532727471,0.594131351,-2.93859612,-0.010157497,-0.010157497,0
"2004",22,"Viktor Khryapa",21.9232876712329,21,"19-30","Pre-Modern","POR","Yes",4,"khryavi01",2005,2754,1492,-0.372531636,-1.17058235,-1.543113986,0.922923177,0.922923177,0
"2004",22,"Viktor Khryapa",21.9232876712329,21,"19-30","Pre-Modern","POR","Yes",4,"khryavi01",2006,456,231,-2.198881034,-0.539362748,-2.738243781,0.001411644,0.001411644,0
"2004",23,"Sergei Monia",21.2246575342466,21,"19-30","Pre-Modern","POR","Yes",1,"moniase01",2005,634,343,-2.993625053,-2.582689581,-5.576314633,-0.505243305,-0.505243305,0
"2004",24,"Delonte West",20.9452054794521,20,"19-30","Pre-Modern","BOS","Yes",8,"westde01",2009,3414,1769,-0.477641389,0.969708783,0.492067394,2.923503017,2.747095249,0.176407767
"2004",24,"Delonte West",20.9452054794521,20,"19-30","Pre-Modern","BOS","Yes",8,"westde01",2007,3827,1986,-1.660394548,0.515547092,-1.144847456,1.775668438,0.706924231,1.068744207
"2004",24,"Delonte West",20.9452054794521,20,"19-30","Pre-Modern","BOS","Yes",8,"westde01",2005,4698,2418,1.849442029,1.379039711,3.22848174,7.356200952,7.356200952,0
"2004",24,"Delonte West",20.9452054794521,20,"19-30","Pre-Modern","BOS","Yes",8,"westde01",2008,5094,2743,1.333902075,1.912802071,3.246704147,8.407430059,6.880528665,1.526901394
"2004",24,"Delonte West",20.9452054794521,20,"19-30","Pre-Modern","BOS","Yes",8,"westde01",2011,2210,1148,-1.278422658,1.490280386,0.211857728,1.737946946,1.613806986,0.12413996
"2004",24,"Delonte West",20.9452054794521,20,"19-30","Pre-Modern","BOS","Yes",8,"westde01",2004,1205,622,0.123062655,0.249133575,0.37219623,1.028568569,0.633925981,0.394642587
"2004",24,"Delonte West",20.9452054794521,20,"19-30","Pre-Modern","BOS","Yes",8,"westde01",2006,4302,2219,0.386108542,-0.589118659,-0.203010117,2.875022761,2.875022761,0
"2004",24,"Delonte West",20.9452054794521,20,"19-30","Pre-Modern","BOS","Yes",8,"westde01",2010,1182,623,-2.1005024,-0.234454775,-2.334957175,0.129370368,0.16169045,-0.032320082
"2004",25,"Tony Allen",22.4821917808219,22,"19-30","Pre-Modern","BOS","Yes",14,"allento01",2013,2906,1508,0.567374556,2.312526373,2.879900929,4.400997522,3.537130126,0.863867396
"2004",25,"Tony Allen",22.4821917808219,22,"19-30","Pre-Modern","BOS","Yes",14,"allento01",2008,1806,947,-2.475138115,2.441802995,-0.033335119,1.324846613,1.333053435,-0.008206822
"2004",25,"Tony Allen",22.4821917808219,22,"19-30","Pre-Modern","BOS","Yes",14,"allento01",2016,3722,1914,-0.714337257,2.220195882,1.505858626,4.148433717,4.148433717,0
"2004",25,"Tony Allen",22.4821917808219,22,"19-30","Pre-Modern","BOS","Yes",14,"allento01",2009,2451,1280,-1.962691155,2.769691713,0.807000558,2.37721208,1.436322594,0.940889486
"2004",25,"Tony Allen",22.4821917808219,22,"19-30","Pre-Modern","BOS","Yes",14,"allento01",2015,3347,1714,-0.987826565,1.699715111,0.711888546,3.045469198,2.687354587,0.358114611
"2004",25,"Tony Allen",22.4821917808219,22,"19-30","Pre-Modern","BOS","Yes",14,"allento01",2010,3557,1844,-0.520778118,3.969764489,3.448986371,5.871702254,5.327618525,0.544083729
"2004",25,"Tony Allen",22.4821917808219,22,"19-30","Pre-Modern","BOS","Yes",14,"allento01",2014,3807,1927,-0.388770177,4.786599888,4.397829711,7.113151848,5.975577723,1.137574126
"2004",25,"Tony Allen",22.4821917808219,22,"19-30","Pre-Modern","BOS","Yes",14,"allento01",2006,1561,805,0.484192608,1.393280796,1.877473403,1.914011258,1.914011258,0
"2004",25,"Tony Allen",22.4821917808219,22,"19-30","Pre-Modern","BOS","Yes",14,"allento01",2004,2644,1352,-0.228063759,2.508467194,2.280403435,3.465449336,3.477082842,-0.011633506
"2004",25,"Tony Allen",22.4821917808219,22,"19-30","Pre-Modern","BOS","Yes",14,"allento01",2017,595,273,-2.361014305,-0.614848527,-2.975862832,-0.031765185,-0.031765185,0
"2004",25,"Tony Allen",22.4821917808219,22,"19-30","Pre-Modern","BOS","Yes",14,"allento01",2007,2748,1438,-2.162681913,2.497589382,0.334907469,2.284940997,2.172133579,0.112807418
"2004",25,"Tony Allen",22.4821917808219,22,"19-30","Pre-Modern","BOS","Yes",14,"allento01",2005,1900,978,-1.557530153,1.067379535,-0.490150618,1.135921786,1.135921786,0
"2004",25,"Tony Allen",22.4821917808219,22,"19-30","Pre-Modern","BOS","Yes",14,"allento01",2011,3232,1695,-0.057128924,3.699636786,3.642507862,5.55118023,5.137611176,0.413569054
"2004",25,"Tony Allen",22.4821917808219,22,"19-30","Pre-Modern","BOS","Yes",14,"allento01",2012,4715,2531,-1.312231172,3.391226314,2.078995141,6.315856769,4.290591676,2.025265093
"2004",26,"Kevin Martin",21.4246575342466,21,"19-30","Pre-Modern","SAC","Yes",12,"martike02",2013,4564,2177,0.676974352,-2.069662242,-1.39268789,1.516674499,1.516674499,0
"2004",26,"Kevin Martin",21.4246575342466,21,"19-30","Pre-Modern","SAC","Yes",12,"martike02",2014,2617,1302,1.697784301,-2.52280428,-0.825019979,1.289978978,1.289978978,0
"2004",26,"Kevin Martin",21.4246575342466,21,"19-30","Pre-Modern","SAC","Yes",12,"martike02",2015,2344,1144,-1.647906722,-2.808657559,-4.456564281,-1.006653508,-0.856765449,-0.14988806
"2004",26,"Kevin Martin",21.4246575342466,21,"19-30","Pre-Modern","SAC","Yes",12,"martike02",2011,2442,1264,2.330073129,-1.743861794,0.586211335,2.152849425,2.152849425,0
"2004",26,"Kevin Martin",21.4246575342466,21,"19-30","Pre-Modern","SAC","Yes",12,"martike02",2004,892,455,-2.784765714,-0.877448941,-3.662214654,-0.211777811,-0.211777811,0
"2004",26,"Kevin Martin",21.4246575342466,21,"19-30","Pre-Modern","SAC","Yes",12,"martike02",2009,3235,1633,1.395040347,-1.944310565,-0.549270217,1.849522071,1.849522071,0
"2004",26,"Kevin Martin",21.4246575342466,21,"19-30","Pre-Modern","SAC","Yes",12,"martike02",2010,5167,2603,4.119392882,-1.96474869,2.154644193,6.508714986,6.508714986,0
"2004",26,"Kevin Martin",21.4246575342466,21,"19-30","Pre-Modern","SAC","Yes",12,"martike02",2008,3865,1947,2.935293939,-2.711480309,0.22381363,2.948688329,2.948688329,0
"2004",26,"Kevin Martin",21.4246575342466,21,"19-30","Pre-Modern","SAC","Yes",12,"martike02",2007,4422,2216,4.289314078,-2.741151094,1.548162984,4.851242466,4.851242466,0
"2004",26,"Kevin Martin",21.4246575342466,21,"19-30","Pre-Modern","SAC","Yes",12,"martike02",2012,4832,2459,2.915475562,-1.191156739,1.724318823,5.624944629,5.094232908,0.530711722
"2004",26,"Kevin Martin",21.4246575342466,21,"19-30","Pre-Modern","SAC","Yes",12,"martike02",2006,5629,2818,3.263268694,-1.089269088,2.173999606,7.064620603,7.064620603,0
"2004",26,"Kevin Martin",21.4246575342466,21,"19-30","Pre-Modern","SAC","Yes",12,"martike02",2005,4070,2110,1.330673824,-0.214234816,1.116439008,4.17155206,3.634773416,0.536778644
"2004",27,"Sasha Vujacic",20.3260273972603,20,"19-30","Pre-Modern","LAL","Yes",10,"vujacsa01",2009,1267,651,0.440924629,-0.299118091,0.141806538,0.972507649,0.821084039,0.15142361
"2004",27,"Sasha Vujacic",20.3260273972603,20,"19-30","Pre-Modern","LAL","Yes",10,"vujacsa01",2005,3025,1578,-1.3282754,-0.084428312,-1.412703712,1.085749023,0.784852698,0.300896325
"2004",27,"Sasha Vujacic",20.3260273972603,20,"19-30","Pre-Modern","LAL","Yes",10,"vujacsa01",2010,3123,1648,0.054677523,-2.064568367,-2.009890843,0.632686878,0.632686878,0
"2004",27,"Sasha Vujacic",20.3260273972603,20,"19-30","Pre-Modern","LAL","Yes",10,"vujacsa01",2015,1833,908,-0.864136924,0.987353038,0.123216113,1.333558968,1.333558968,0
"2004",27,"Sasha Vujacic",20.3260273972603,20,"19-30","Pre-Modern","LAL","Yes",10,"vujacsa01",2016,844,408,-2.518472352,-0.061274019,-2.579746371,0.035307824,0.035307824,0
"2004",27,"Sasha Vujacic",20.3260273972603,20,"19-30","Pre-Modern","LAL","Yes",10,"vujacsa01",2013,23,10,-14.52693611,-5.719647037,-20.24658315,-0.093833838,-0.093833838,0
"2004",27,"Sasha Vujacic",20.3260273972603,20,"19-30","Pre-Modern","LAL","Yes",10,"vujacsa01",2008,3049,1543,0.233028407,0.88075195,1.113780356,3.046074941,3.14244763,-0.096372689
"2004",27,"Sasha Vujacic",20.3260273972603,20,"19-30","Pre-Modern","LAL","Yes",10,"vujacsa01",2004,771,403,-0.751152208,-0.589238124,-1.340390332,0.291363588,0.291363588,0
"2004",27,"Sasha Vujacic",20.3260273972603,20,"19-30","Pre-Modern","LAL","Yes",10,"vujacsa01",2007,3468,1735,2.567711252,-2.72604116,-0.158329908,2.307318987,1.85355754,0.453761447
"2004",27,"Sasha Vujacic",20.3260273972603,20,"19-30","Pre-Modern","LAL","Yes",10,"vujacsa01",2006,1928,978,0.941780164,-1.076306245,-0.134526081,1.314129255,1.304090624,0.010038631
"2004",28,"Beno Udrih",22.0027397260274,22,"19-30","Pre-Modern","SAN","Yes",13,"udrihbe01",2005,1180,633,0.826737512,-1.830294103,-1.003556591,0.55886738,0.688255091,-0.129387711
"2004",28,"Beno Udrih",22.0027397260274,22,"19-30","Pre-Modern","SAN","Yes",13,"udrihbe01",2013,1481,758,-0.517050129,-0.293054967,-0.810105096,0.764400662,0.532444021,0.231956641
"2004",28,"Beno Udrih",22.0027397260274,22,"19-30","Pre-Modern","SAN","Yes",13,"udrihbe01",2011,2132,1080,1.127357718,-0.103974961,1.023382757,2.07264581,2.07264581,0
"2004",28,"Beno Udrih",22.0027397260274,22,"19-30","Pre-Modern","SAN","Yes",13,"udrihbe01",2010,5485,2734,1.487172847,0.025445477,1.512618323,5.922324317,5.922324317,0
"2004",28,"Beno Udrih",22.0027397260274,22,"19-30","Pre-Modern","SAN","Yes",13,"udrihbe01",2015,1403,707,-2.305636966,-2.050120121,-4.355757088,-0.577156195,-0.577156195,0
"2004",28,"Beno Udrih",22.0027397260274,22,"19-30","Pre-Modern","SAN","Yes",13,"udrihbe01",2009,4906,2477,1.655921472,-1.111741334,0.544180138,4.151354572,4.151354572,0
"2004",28,"Beno Udrih",22.0027397260274,22,"19-30","Pre-Modern","SAN","Yes",13,"udrihbe01",2014,3290,1669,-0.027603013,-0.943032379,-0.970635392,1.503183805,1.439018979,0.064164827
"2004",28,"Beno Udrih",22.0027397260274,22,"19-30","Pre-Modern","SAN","Yes",13,"udrihbe01",2016,1115,560,1.001568136,0.016107352,1.017675488,1.058451223,1.058451223,0
"2004",28,"Beno Udrih",22.0027397260274,22,"19-30","Pre-Modern","SAN","Yes",13,"udrihbe01",2004,2595,1390,-0.317573078,0.100528608,-0.21704447,1.794223282,1.768299639,0.025923643
"2004",28,"Beno Udrih",22.0027397260274,22,"19-30","Pre-Modern","SAN","Yes",13,"udrihbe01",2008,4506,2270,-0.512384948,-0.395114582,-0.90749953,2.132963436,2.132963436,0
"2004",28,"Beno Udrih",22.0027397260274,22,"19-30","Pre-Modern","SAN","Yes",13,"udrihbe01",2012,2869,1457,0.173176999,-1.647982961,-1.474805962,0.955114425,0.955114425,0
"2004",28,"Beno Udrih",22.0027397260274,22,"19-30","Pre-Modern","SAN","Yes",13,"udrihbe01",2007,4151,2080,-0.260845927,-0.441237876,-0.702083804,2.166186098,2.166186098,0
"2004",28,"Beno Udrih",22.0027397260274,22,"19-30","Pre-Modern","SAN","Yes",13,"udrihbe01",2006,1831,968,-1.704312759,-1.213473954,-2.917786713,-0.095922935,0.112466175,-0.20838911
"2004",29,"David Harrison",21.8904109589041,21,"19-30","Pre-Modern","IND","Yes",4,"harrida01",2007,1445,702,-5.285855772,0.350708287,-4.935147485,-0.796100896,-0.796100896,0
"2004",29,"David Harrison",21.8904109589041,21,"19-30","Pre-Modern","IND","Yes",4,"harrida01",2006,370,190,-7.042672145,0.069164784,-6.97350736,-0.41931484,-0.41931484,0
"2004",29,"David Harrison",21.8904109589041,21,"19-30","Pre-Modern","IND","Yes",4,"harrida01",2005,2011,1065,-5.284790287,2.310418926,-2.97437136,-0.137031713,0.013868285,-0.150899998
"2004",29,"David Harrison",21.8904109589041,21,"19-30","Pre-Modern","IND","Yes",4,"harrida01",2004,1397,760,-3.313807219,0.373820719,-2.9399865,-0.074396592,-0.074396592,0
"2004",3,"Ben Gordon",21.2547945205479,21,"2-5","Pre-Modern","CHI","Yes",11,"gordobe01",2008,6477,3303,2.861811229,-1.260300488,1.601510741,7.341001446,6.479259694,0.861741752
"2004",3,"Ben Gordon",21.2547945205479,21,"2-5","Pre-Modern","CHI","Yes",11,"gordobe01",2006,6077,3099,2.79387516,-0.584426333,2.209448828,7.894417746,6.766724923,1.127692823
"2004",3,"Ben Gordon",21.2547945205479,21,"2-5","Pre-Modern","CHI","Yes",11,"gordobe01",2013,547,279,-5.180616494,0.106948893,-5.073667601,-0.333915595,-0.333915595,0
"2004",3,"Ben Gordon",21.2547945205479,21,"2-5","Pre-Modern","CHI","Yes",11,"gordobe01",2005,5346,2727,1.146477032,-0.354978254,0.791498777,4.953210639,4.441199041,0.512011598
"2004",3,"Ben Gordon",21.2547945205479,21,"2-5","Pre-Modern","CHI","Yes",11,"gordobe01",2011,2628,1398,-0.35909091,-2.938586944,-3.297677854,-0.391411887,-0.391411887,0
"2004",3,"Ben Gordon",21.2547945205479,21,"2-5","Pre-Modern","CHI","Yes",11,"gordobe01",2012,3008,1560,-1.013123437,-5.461908288,-6.475031724,-2.980392503,-2.980392503,0
"2004",3,"Ben Gordon",21.2547945205479,21,"2-5","Pre-Modern","CHI","Yes",11,"gordobe01",2004,4209,2155,0.28266732,-0.192550249,0.090117072,3.147906552,2.844121397,0.303785154
"2004",3,"Ben Gordon",21.2547945205479,21,"2-5","Pre-Modern","CHI","Yes",11,"gordobe01",2010,4006,2131,0.405284323,-2.4987455,-2.093461177,0.714666999,0.714666999,0
"2004",3,"Ben Gordon",21.2547945205479,21,"2-5","Pre-Modern","CHI","Yes",11,"gordobe01",2009,3226,1730,0.892834181,-2.551006816,-1.658172636,0.9686298,0.9686298,0
"2004",3,"Ben Gordon",21.2547945205479,21,"2-5","Pre-Modern","CHI","Yes",11,"gordobe01",2007,4490,2291,1.391123104,-3.118633527,-1.727510423,1.194554669,1.194554669,0
"2004",3,"Ben Gordon",21.2547945205479,21,"2-5","Pre-Modern","CHI","Yes",11,"gordobe01",2014,1579,790,-1.527816225,-3.1523144,-4.680130625,-0.779323364,-0.779323364,0
"2004",30,"Anderson Varejao",21.7698630136986,21,"19-30","Pre-Modern","CLE","Yes",14,"varejan01",2012,1752,901,2.170585819,0.7833673,2.95395312,2.596913835,2.596913835,0
"2004",30,"Anderson Varejao",21.7698630136986,21,"19-30","Pre-Modern","CLE","Yes",14,"varejan01",2013,3507,1800,0.489470779,3.59090183,4.08037261,6.245318776,6.245318776,0
"2004",30,"Anderson Varejao",21.7698630136986,21,"19-30","Pre-Modern","CLE","Yes",14,"varejan01",2008,5072,2726,-1.021240092,2.759248315,1.738008222,6.279371927,5.082630211,1.196741716
"2004",30,"Anderson Varejao",21.7698630136986,21,"19-30","Pre-Modern","CLE","Yes",14,"varejan01",2010,1948,994,-1.362075914,1.397986953,0.035911039,1.403110906,1.403110906,0
"2004",30,"Anderson Varejao",21.7698630136986,21,"19-30","Pre-Modern","CLE","Yes",14,"varejan01",2004,1631,863,0.377490972,1.693489672,2.070980643,2.128292032,2.128292032,0
"2004",30,"Anderson Varejao",21.7698630136986,21,"19-30","Pre-Modern","CLE","Yes",14,"varejan01",2020,80,36,-7.81242730989797,-6.22666668052888,-14.0390939904268,-0.205819769035558,-0.205819769035558,0
"2004",30,"Anderson Varejao",21.7698630136986,21,"19-30","Pre-Modern","CLE","Yes",14,"varejan01",2016,196,92,-3.765258526,-3.615742991,-7.381001517,-0.219056801,-0.219056801,0
"2004",30,"Anderson Varejao",21.7698630136986,21,"19-30","Pre-Modern","CLE","Yes",14,"varejan01",2006,4504,2379,-0.913000476,4.18135102,3.268350545,7.392564419,5.741681701,1.650882719
"2004",30,"Anderson Varejao",21.7698630136986,21,"19-30","Pre-Modern","CLE","Yes",14,"varejan01",2007,2943,1560,-3.360408554,1.380027928,-1.980380626,0.619905602,0.45765026,0.162255342
"2004",30,"Anderson Varejao",21.7698630136986,21,"19-30","Pre-Modern","CLE","Yes",14,"varejan01",2009,4670,2421,0.820895917,2.471658346,3.292554264,7.465353741,6.93192054,0.533433202
"2004",30,"Anderson Varejao",21.7698630136986,21,"19-30","Pre-Modern","CLE","Yes",14,"varejan01",2005,1868,998,-0.669016612,2.223345945,1.554329332,2.25825416,1.349592893,0.908661267
"2004",30,"Anderson Varejao",21.7698630136986,21,"19-30","Pre-Modern","CLE","Yes",14,"varejan01",2011,1510,785,0.419660485,1.16002635,1.579686836,1.72352369,1.72352369,0
"2004",30,"Anderson Varejao",21.7698630136986,21,"19-30","Pre-Modern","CLE","Yes",14,"varejan01",2014,1235,636,-1.522912681,1.917989056,0.395076375,1.019790835,1.019790835,0
"2004",30,"Anderson Varejao",21.7698630136986,21,"19-30","Pre-Modern","CLE","Yes",14,"varejan01",2015,1213,589,-2.114873245,2.773968046,0.659094801,1.057348849,0.604206171,0.453142678
"2004",31,"Jackson Vroman",23.0821917808219,23,"31-47","Pre-Modern","PHX","Yes",2,"vromaja01",2005,761,406,-3.823613872,-0.243258009,-4.066871881,-0.276305093,-0.276305093,0
"2004",31,"Jackson Vroman",23.0821917808219,23,"31-47","Pre-Modern","PHX","Yes",2,"vromaja01",2004,1311,705,-4.777284345,-0.50347128,-5.280755625,-0.914412725,-0.914412725,0
"2004",32,"Peter John Ramos",19.1452054794521,19,"31-47","Pre-Modern","WAS","Yes",1,"ramospe01",2004,39,20,-7.35626724,-1.793366945,-9.149634185,-0.066393915,-0.066393915,0
"2004",33,"Lionel Chalmers",23.6520547945205,23,"31-47","Pre-Modern","LAC","Yes",1,"chalmli01",2004,813,433,-2.990387403,-1.72909602,-4.719483422,-0.436633824,-0.436633824,0
"2004",34,"Donta Smith",20.6054794520548,20,"31-47","Pre-Modern","ATL","Yes",2,"smithdo04",2004,834,433,-1.510460244,-0.768716402,-2.279176646,0.104637749,0.104637749,0
"2004",34,"Donta Smith",20.6054794520548,20,"31-47","Pre-Modern","ATL","Yes",2,"smithdo04",2005,242,127,0.008723614,0.187869372,0.196592986,0.193344629,0.193344629,0
"2004",35,"Andre Emmett",21.8575342465753,21,"31-47","Pre-Modern","MEM","Yes",2,"emmetan01",2011,85,45,-1.101133203,-0.270356113,-1.371489317,0.031614424,0.031614424,0
"2004",35,"Andre Emmett",21.8575342465753,21,"31-47","Pre-Modern","MEM","Yes",2,"emmetan01",2004,52,28,-5.765008128,-2.194010834,-7.959018963,-0.075149233,-0.075149233,0
"2004",36,"Antonio Burks",24.3616438356164,23,"31-47","Pre-Modern","MEM","Yes",2,"burksan01",2005,1060,583,-5.381432961,-0.449989028,-5.831421989,-0.909250888,-1.008021007,0.098770119
"2004",36,"Antonio Burks",24.3616438356164,23,"31-47","Pre-Modern","MEM","Yes",2,"burksan01",2004,414,222,-1.13647373,-0.538905759,-1.675379489,0.12297784,0.12490299,-0.001925149
"2004",37,"Royal Ivey",22.5424657534247,22,"31-47","Pre-Modern","ATL","Yes",10,"iveyro01",2011,734,375,-2.057217378,-0.73914263,-2.796360008,-0.004693634,-0.074499646,0.069806012
"2004",37,"Royal Ivey",22.5424657534247,22,"31-47","Pre-Modern","ATL","Yes",10,"iveyro01",2006,1022,539,-2.497724246,-0.930116101,-3.427840347,-0.18740159,-0.18740159,0
"2004",37,"Royal Ivey",22.5424657534247,22,"31-47","Pre-Modern","ATL","Yes",10,"iveyro01",2012,1338,698,-1.534317772,-0.707741726,-2.242059498,0.181727807,0.181727807,0
"2004",37,"Royal Ivey",22.5424657534247,22,"31-47","Pre-Modern","ATL","Yes",10,"iveyro01",2010,314,161,-1.502609402,-0.833625029,-2.33623443,0.036317265,-0.044064566,0.080381831
"2004",37,"Royal Ivey",22.5424657534247,22,"31-47","Pre-Modern","ATL","Yes",10,"iveyro01",2009,650,337,-0.845008043,0.140171203,-0.70483684,0.355756332,0.379721423,-0.023965091
"2004",37,"Royal Ivey",22.5424657534247,22,"31-47","Pre-Modern","ATL","Yes",10,"iveyro01",2007,2765,1437,-2.042559354,-1.85601413,-3.898573484,-0.84668762,-0.84668762,0
"2004",37,"Royal Ivey",22.5424657534247,22,"31-47","Pre-Modern","ATL","Yes",10,"iveyro01",2005,1863,978,-2.743311186,-1.437411046,-4.180722233,-0.717289304,-0.717289304,0
"2004",37,"Royal Ivey",22.5424657534247,22,"31-47","Pre-Modern","ATL","Yes",10,"iveyro01",2013,8,5,-5.88109208,-13.23243735,-19.11352943,-0.040197852,-0.040197852,0
"2004",37,"Royal Ivey",22.5424657534247,22,"31-47","Pre-Modern","ATL","Yes",10,"iveyro01",2004,1558,809,-3.027764699,0.495263464,-2.532501235,0.090872799,0.090872799,0
"2004",37,"Royal Ivey",22.5424657534247,22,"31-47","Pre-Modern","ATL","Yes",10,"iveyro01",2008,1716,906,-1.919254687,-1.153639331,-3.072894018,-0.142387284,-0.2492997,0.106912416
